"id";"name";"host_id";"host_name";"neighbourhood";"latitude";"longitude";"room_type";"price";"minimum_nights";"number_of_reviews";"last_review";"reviews_per_month";"calculated_host_listings_count";"availability_365";"number_of_reviews_ltm"
"36901012";"Rosario Room 1";2270625;"Fidela Mabel";"Recoleta";-34.58726;-58.39499;"Private room";16000.0;1;78;"2025-01-27";1.17;3;365;10
"36926507";"Apartamento nuevo en Recoleta (C)";277556407;"Maria";"Recoleta";-34.59369;-58.40411;"Entire home/apt";35508.0;4;60;"2024-12-30";0.91;5;89;14
"36944363";"Gran ubicaciÃ³n Retiro habitaciÃ³n alegre y luminosa";43276743;"Liliana";"Retiro";-34.59258;-58.38009;"Private room";28356.0;2;44;"2024-11-11";1.25;1;90;5
"36962041";"Habitacion We The People-Palermo Hollywood";171354556;"We The People";"Palermo";-34.57903;-58.43707;"Private room";57762.0;1;75;"2024-09-03";1.12;14;161;3
"36968882";"Departamento nuevo entero en Colegiales";8680102;"Maria Elena";"Colegiales";-34.56877;-58.45506;"Entire home/apt";35707.0;3;23;"2024-04-18";0.36;1;57;1
"36972423";"Cozy and Sunny Apartment in Palermo Chico, BA";200860275;"Laura";"Palermo";-34.58302;-58.40695;"Entire home/apt";68264.0;1;7;"2022-03-15";0.11;1;363;0
"36977949";"CÃ¡lido y acogedor depto a pasos del Obelisco (11B)";143616244;"Liliana";"San Nicolas";-34.60698;-58.38172;"Entire home/apt";49056.0;3;44;"2023-04-02";0.66;6;56;0
"36977963";"Vista increÃ­ble, mucha luz.";49852470;"Carmen";"Retiro";-34.59763;-58.38268;"Entire home/apt";29406.0;3;75;"2024-12-19";1.12;1;147;6
"36980520";"Comfortable Apartment in the center of BA";75636485;"Fernando";"San Nicolas";-34.60083;-58.37829;"Entire home/apt";68264.0;4;92;"2024-12-04";1.43;2;83;16
"37003001";"Amazing New Loft 2 -Historical Building San Telmo";29110414;"Agustina & Sandra";"San Telmo";-34.62584;-58.37316;"Entire home/apt";39163.0;3;59;"2024-08-05";0.88;2;166;1
"37017551";"Departamento Torres de Abasto, en Buenos Aires";234164767;"Cintia";"Almagro";-34.60202;-58.41295;"Entire home/apt";30000.0;3;28;"2025-01-14";0.42;1;73;14
"37046584";"Departamento en zona exclusiva de Belgrano.";245560190;"Pablo";"Belgrano";-34.55212;-58.4545;"Entire home/apt";68264.0;1;27;"2024-12-01";0.42;1;73;11
